year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points,from_country_name,from_country_region,to_country_name,to_country_region
1957,final,at,nl,at,nl,6,,,Austria,Europe,Netherlands (the),Europe
1957,final,at,lu,at,lu,3,,,Austria,Europe,Luxembourg,Europe
1957,final,at,gb,at,gb,1,,,Austria,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1957,final,be,nl,be,nl,5,,,Belgium,Europe,Netherlands (the),Europe
1957,final,be,fr,be,fr,2,,,Belgium,Europe,France,Europe
1957,final,be,de,be,de,1,,,Belgium,Europe,Germany,Europe
1957,final,be,it,be,it,1,,,Belgium,Europe,Italy,Europe
1957,final,be,gb,be,gb,1,,,Belgium,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1957,final,dk,nl,dk,nl,3,,,Denmark,Europe,Netherlands (the),Europe
1957,final,dk,fr,dk,fr,2,,,Denmark,Europe,France,Europe
1957,final,dk,it,dk,it,1,,,Denmark,Europe,Italy,Europe
1957,final,dk,be,dk,be,2,,,Denmark,Europe,Belgium,Europe
1957,final,dk,ch,dk,ch,2,,,Denmark,Europe,Switzerland,Europe
1957,final,fr,nl,fr,nl,4,,,France,Europe,Netherlands (the),Europe
1957,final,fr,de,fr,de,6,,,France,Europe,Germany,Europe
1957,final,de,nl,de,nl,1,,,Germany,Europe,Netherlands (the),Europe
1957,final,de,fr,de,fr,6,,,Germany,Europe,France,Europe
1957,final,de,be,de,be,2,,,Germany,Europe,Belgium,Europe
1957,final,de,ch,de,ch,1,,,Germany,Europe,Switzerland,Europe
1957,final,it,nl,it,nl,1,,,Italy,Europe,Netherlands (the),Europe
1957,final,it,dk,it,dk,3,,,Italy,Europe,Denmark,Europe
1957,final,it,lu,it,lu,4,,,Italy,Europe,Luxembourg,Europe
1957,final,it,de,it,de,1,,,Italy,Europe,Germany,Europe
1957,final,it,ch,it,ch,1,,,Italy,Europe,Switzerland,Europe
1957,final,lu,nl,lu,nl,3,,,Luxembourg,Europe,Netherlands (the),Europe
1957,final,lu,fr,lu,fr,4,,,Luxembourg,Europe,France,Europe
1957,final,lu,it,lu,it,1,,,Luxembourg,Europe,Italy,Europe
1957,final,lu,gb,lu,gb,1,,,Luxembourg,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1957,final,lu,ch,lu,ch,1,,,Luxembourg,Europe,Switzerland,Europe
1957,final,nl,fr,nl,fr,1,,,Netherlands (the),Europe,France,Europe
1957,final,nl,dk,nl,dk,5,,,Netherlands (the),Europe,Denmark,Europe
1957,final,nl,it,nl,it,2,,,Netherlands (the),Europe,Italy,Europe
1957,final,nl,gb,nl,gb,1,,,Netherlands (the),Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1957,final,nl,at,nl,at,1,,,Netherlands (the),Europe,Austria,Europe
1957,final,ch,nl,ch,nl,7,,,Switzerland,Europe,Netherlands (the),Europe
1957,final,ch,gb,ch,gb,2,,,Switzerland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1957,final,ch,be,ch,be,1,,,Switzerland,Europe,Belgium,Europe
1957,final,gb,nl,gb,nl,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Netherlands (the),Europe
1957,final,gb,fr,gb,fr,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,France,Europe
1957,final,gb,dk,gb,dk,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Denmark,Europe
1957,final,gb,lu,gb,lu,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Luxembourg,Europe
1957,final,gb,it,gb,it,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Italy,Europe
1957,final,gb,at,gb,at,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Austria,Europe
1958,final,at,fr,at,fr,7,,,Austria,Europe,France,Europe
1958,final,at,it,at,it,1,,,Austria,Europe,Italy,Europe
1958,final,at,se,at,se,1,,,Austria,Europe,Sweden,Europe
1958,final,at,de,at,de,1,,,Austria,Europe,Germany,Europe
1958,final,be,fr,be,fr,1,,,Belgium,Europe,France,Europe
1958,final,be,ch,be,ch,2,,,Belgium,Europe,Switzerland,Europe
1958,final,be,it,be,it,4,,,Belgium,Europe,Italy,Europe
1958,final,be,se,be,se,1,,,Belgium,Europe,Sweden,Europe
1958,final,be,at,be,at,1,,,Belgium,Europe,Austria,Europe
1958,final,be,de,be,de,1,,,Belgium,Europe,Germany,Europe
1958,final,dk,fr,dk,fr,9,,,Denmark,Europe,France,Europe
1958,final,dk,be,dk,be,1,,,Denmark,Europe,Belgium,Europe
1958,final,fr,ch,fr,ch,3,,,France,Europe,Switzerland,Europe
1958,final,fr,it,fr,it,1,,,France,Europe,Italy,Europe
1958,final,fr,at,fr,at,3,,,France,Europe,Austria,Europe
1958,final,fr,de,fr,de,2,,,France,Europe,Germany,Europe
1958,final,fr,dk,fr,dk,1,,,France,Europe,Denmark,Europe
1958,final,de,fr,de,fr,1,,,Germany,Europe,France,Europe
1958,final,de,it,de,it,4,,,Germany,Europe,Italy,Europe
1958,final,de,be,de,be,5,,,Germany,Europe,Belgium,Europe
1958,final,it,fr,it,fr,6,,,Italy,Europe,France,Europe
1958,final,it,ch,it,ch,4,,,Italy,Europe,Switzerland,Europe
1958,final,lu,fr,lu,fr,1,,,Luxembourg,Europe,France,Europe
1958,final,lu,ch,lu,ch,5,,,Luxembourg,Europe,Switzerland,Europe
1958,final,lu,se,lu,se,3,,,Luxembourg,Europe,Sweden,Europe
1958,final,lu,at,lu,at,1,,,Luxembourg,Europe,Austria,Europe
1958,final,nl,ch,nl,ch,6,,,Netherlands (the),Europe,Switzerland,Europe
1958,final,nl,it,nl,it,1,,,Netherlands (the),Europe,Italy,Europe
1958,final,nl,se,nl,se,2,,,Netherlands (the),Europe,Sweden,Europe
1958,final,nl,dk,nl,dk,1,,,Netherlands (the),Europe,Denmark,Europe
1958,final,se,fr,se,fr,1,,,Sweden,Europe,France,Europe
1958,final,se,ch,se,ch,4,,,Sweden,Europe,Switzerland,Europe
1958,final,se,it,se,it,1,,,Sweden,Europe,Italy,Europe
1958,final,se,be,se,be,1,,,Sweden,Europe,Belgium,Europe
1958,final,se,at,se,at,1,,,Sweden,Europe,Austria,Europe
1958,final,se,de,se,de,1,,,Sweden,Europe,Germany,Europe
1958,final,se,dk,se,dk,1,,,Sweden,Europe,Denmark,Europe
1958,final,ch,fr,ch,fr,1,,,Switzerland,Europe,France,Europe
1958,final,ch,it,ch,it,1,,,Switzerland,Europe,Italy,Europe
1958,final,ch,se,ch,se,3,,,Switzerland,Europe,Sweden,Europe
1958,final,ch,be,ch,be,1,,,Switzerland,Europe,Belgium,Europe
1958,final,ch,at,ch,at,2,,,Switzerland,Europe,Austria,Europe
1958,final,ch,nl,ch,nl,1,,,Switzerland,Europe,Netherlands (the),Europe
1958,final,ch,lu,ch,lu,1,,,Switzerland,Europe,Luxembourg,Europe
1959,final,at,nl,at,nl,3,,,Austria,Europe,Netherlands (the),Europe
1959,final,at,gb,at,gb,2,,,Austria,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,at,fr,at,fr,1,,,Austria,Europe,France,Europe
1959,final,at,ch,at,ch,1,,,Austria,Europe,Switzerland,Europe
1959,final,at,dk,at,dk,2,,,Austria,Europe,Denmark,Europe
1959,final,at,mc,at,mc,1,,,Austria,Europe,Monaco,Europe
1959,final,be,nl,be,nl,3,,,Belgium,Europe,Netherlands (the),Europe
1959,final,be,gb,be,gb,2,,,Belgium,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,be,fr,be,fr,2,,,Belgium,Europe,France,Europe
1959,final,be,ch,be,ch,1,,,Belgium,Europe,Switzerland,Europe
1959,final,be,it,be,it,1,,,Belgium,Europe,Italy,Europe
1959,final,be,de,be,de,1,,,Belgium,Europe,Germany,Europe
1959,final,dk,gb,dk,gb,1,,,Denmark,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,dk,fr,dk,fr,4,,,Denmark,Europe,France,Europe
1959,final,dk,ch,dk,ch,2,,,Denmark,Europe,Switzerland,Europe
1959,final,dk,be,dk,be,2,,,Denmark,Europe,Belgium,Europe
1959,final,dk,se,dk,se,1,,,Denmark,Europe,Sweden,Europe
1959,final,fr,nl,fr,nl,4,,,France,Europe,Netherlands (the),Europe
1959,final,fr,gb,fr,gb,1,,,France,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,fr,it,fr,it,3,,,France,Europe,Italy,Europe
1959,final,fr,de,fr,de,2,,,France,Europe,Germany,Europe
1959,final,de,nl,de,nl,2,,,Germany,Europe,Netherlands (the),Europe
1959,final,de,fr,de,fr,4,,,Germany,Europe,France,Europe
1959,final,de,ch,de,ch,1,,,Germany,Europe,Switzerland,Europe
1959,final,de,be,de,be,3,,,Germany,Europe,Belgium,Europe
1959,final,it,nl,it,nl,7,,,Italy,Europe,Netherlands (the),Europe
1959,final,it,fr,it,fr,1,,,Italy,Europe,France,Europe
1959,final,it,dk,it,dk,1,,,Italy,Europe,Denmark,Europe
1959,final,it,de,it,de,1,,,Italy,Europe,Germany,Europe
1959,final,mc,nl,mc,nl,1,,,Monaco,Europe,Netherlands (the),Europe
1959,final,mc,gb,mc,gb,2,,,Monaco,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,mc,fr,mc,fr,2,,,Monaco,Europe,France,Europe
1959,final,mc,ch,mc,ch,1,,,Monaco,Europe,Switzerland,Europe
1959,final,mc,dk,mc,dk,1,,,Monaco,Europe,Denmark,Europe
1959,final,mc,it,mc,it,1,,,Monaco,Europe,Italy,Europe
1959,final,mc,be,mc,be,1,,,Monaco,Europe,Belgium,Europe
1959,final,mc,at,mc,at,1,,,Monaco,Europe,Austria,Europe
1959,final,nl,gb,nl,gb,5,,,Netherlands (the),Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,nl,dk,nl,dk,1,,,Netherlands (the),Europe,Denmark,Europe
1959,final,nl,be,nl,be,1,,,Netherlands (the),Europe,Belgium,Europe
1959,final,nl,se,nl,se,3,,,Netherlands (the),Europe,Sweden,Europe
1959,final,se,ch,se,ch,3,,,Sweden,Europe,Switzerland,Europe
1959,final,se,dk,se,dk,4,,,Sweden,Europe,Denmark,Europe
1959,final,se,it,se,it,1,,,Sweden,Europe,Italy,Europe
1959,final,se,at,se,at,2,,,Sweden,Europe,Austria,Europe
1959,final,ch,gb,ch,gb,3,,,Switzerland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1959,final,ch,fr,ch,fr,1,,,Switzerland,Europe,France,Europe
1959,final,ch,dk,ch,dk,1,,,Switzerland,Europe,Denmark,Europe
1959,final,ch,it,ch,it,3,,,Switzerland,Europe,Italy,Europe
1959,final,ch,de,ch,de,1,,,Switzerland,Europe,Germany,Europe
1959,final,ch,at,ch,at,1,,,Switzerland,Europe,Austria,Europe
1959,final,gb,nl,gb,nl,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Netherlands (the),Europe
1959,final,gb,ch,gb,ch,5,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Switzerland,Europe
1959,final,gb,dk,gb,dk,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Denmark,Europe
1959,final,gb,be,gb,be,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Belgium,Europe
1960,final,at,fr,at,fr,1,,,Austria,Europe,France,Europe
1960,final,at,gb,at,gb,3,,,Austria,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,at,no,at,no,1,,,Austria,Europe,Norway,Europe
1960,final,at,de,at,de,2,,,Austria,Europe,Germany,Europe
1960,final,at,be,at,be,1,,,Austria,Europe,Belgium,Europe
1960,final,at,ch,at,ch,2,,,Austria,Europe,Switzerland,Europe
1960,final,be,fr,be,fr,3,,,Belgium,Europe,France,Europe
1960,final,be,gb,be,gb,1,,,Belgium,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,be,no,be,no,1,,,Belgium,Europe,Norway,Europe
1960,final,be,de,be,de,2,,,Belgium,Europe,Germany,Europe
1960,final,be,at,be,at,1,,,Belgium,Europe,Austria,Europe
1960,final,be,it,be,it,1,,,Belgium,Europe,Italy,Europe
1960,final,be,nl,be,nl,1,,,Belgium,Europe,Netherlands (the),Europe
1960,final,dk,fr,dk,fr,4,,,Denmark,Europe,France,Europe
1960,final,dk,mc,dk,mc,2,,,Denmark,Europe,Monaco,Europe
1960,final,dk,no,dk,no,2,,,Denmark,Europe,Norway,Europe
1960,final,dk,at,dk,at,2,,,Denmark,Europe,Austria,Europe
1960,final,fr,mc,fr,mc,3,,,France,Europe,Monaco,Europe
1960,final,fr,no,fr,no,1,,,France,Europe,Norway,Europe
1960,final,fr,de,fr,de,4,,,France,Europe,Germany,Europe
1960,final,fr,se,fr,se,2,,,France,Europe,Sweden,Europe
1960,final,de,fr,de,fr,1,,,Germany,Europe,France,Europe
1960,final,de,gb,de,gb,1,,,Germany,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,de,mc,de,mc,7,,,Germany,Europe,Monaco,Europe
1960,final,de,be,de,be,1,,,Germany,Europe,Belgium,Europe
1960,final,it,gb,it,gb,2,,,Italy,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,it,be,it,be,3,,,Italy,Europe,Belgium,Europe
1960,final,it,at,it,at,1,,,Italy,Europe,Austria,Europe
1960,final,it,ch,it,ch,1,,,Italy,Europe,Switzerland,Europe
1960,final,it,se,it,se,1,,,Italy,Europe,Sweden,Europe
1960,final,it,nl,it,nl,1,,,Italy,Europe,Netherlands (the),Europe
1960,final,it,lu,it,lu,1,,,Italy,Europe,Luxembourg,Europe
1960,final,lu,fr,lu,fr,1,,,Luxembourg,Europe,France,Europe
1960,final,lu,gb,lu,gb,5,,,Luxembourg,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,lu,mc,lu,mc,1,,,Luxembourg,Europe,Monaco,Europe
1960,final,lu,ch,lu,ch,1,,,Luxembourg,Europe,Switzerland,Europe
1960,final,lu,it,lu,it,1,,,Luxembourg,Europe,Italy,Europe
1960,final,lu,dk,lu,dk,1,,,Luxembourg,Europe,Denmark,Europe
1960,final,mc,fr,mc,fr,5,,,Monaco,Europe,France,Europe
1960,final,mc,gb,mc,gb,1,,,Monaco,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,mc,de,mc,de,2,,,Monaco,Europe,Germany,Europe
1960,final,mc,it,mc,it,2,,,Monaco,Europe,Italy,Europe
1960,final,nl,fr,nl,fr,2,,,Netherlands (the),Europe,France,Europe
1960,final,nl,gb,nl,gb,5,,,Netherlands (the),Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,nl,no,nl,no,1,,,Netherlands (the),Europe,Norway,Europe
1960,final,nl,it,nl,it,1,,,Netherlands (the),Europe,Italy,Europe
1960,final,nl,se,nl,se,1,,,Netherlands (the),Europe,Sweden,Europe
1960,final,no,fr,no,fr,5,,,Norway,Europe,France,Europe
1960,final,no,gb,no,gb,2,,,Norway,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,no,ch,no,ch,1,,,Norway,Europe,Switzerland,Europe
1960,final,no,dk,no,dk,2,,,Norway,Europe,Denmark,Europe
1960,final,se,fr,se,fr,4,,,Sweden,Europe,France,Europe
1960,final,se,gb,se,gb,1,,,Sweden,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,se,de,se,de,1,,,Sweden,Europe,Germany,Europe
1960,final,se,be,se,be,4,,,Sweden,Europe,Belgium,Europe
1960,final,ch,fr,ch,fr,1,,,Switzerland,Europe,France,Europe
1960,final,ch,gb,ch,gb,4,,,Switzerland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1960,final,ch,mc,ch,mc,1,,,Switzerland,Europe,Monaco,Europe
1960,final,ch,no,ch,no,4,,,Switzerland,Europe,Norway,Europe
1960,final,gb,fr,gb,fr,5,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,France,Europe
1960,final,gb,mc,gb,mc,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Monaco,Europe
1960,final,gb,no,gb,no,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Norway,Europe
1960,final,gb,at,gb,at,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Austria,Europe
1960,final,gb,dk,gb,dk,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Denmark,Europe
1961,final,at,lu,at,lu,4,,,Austria,Europe,Luxembourg,Europe
1961,final,at,ch,at,ch,2,,,Austria,Europe,Switzerland,Europe
1961,final,at,yu,at,yu,3,,,Austria,Europe,Yugoslavia,Europe
1961,final,at,de,at,de,1,,,Austria,Europe,Germany,Europe
1961,final,be,gb,be,gb,1,,,Belgium,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,be,it,be,it,4,,,Belgium,Europe,Italy,Europe
1961,final,be,no,be,no,5,,,Belgium,Europe,Norway,Europe
1961,final,dk,lu,dk,lu,1,,,Denmark,Europe,Luxembourg,Europe
1961,final,dk,gb,dk,gb,1,,,Denmark,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,dk,it,dk,it,4,,,Denmark,Europe,Italy,Europe
1961,final,dk,no,dk,no,1,,,Denmark,Europe,Norway,Europe
1961,final,dk,yu,dk,yu,1,,,Denmark,Europe,Yugoslavia,Europe
1961,final,dk,fi,dk,fi,1,,,Denmark,Europe,Finland,Europe
1961,final,dk,de,dk,de,1,,,Denmark,Europe,Germany,Europe
1961,final,fi,lu,fi,lu,3,,,Finland,Europe,Luxembourg,Europe
1961,final,fi,fr,fi,fr,1,,,Finland,Europe,France,Europe
1961,final,fi,dk,fi,dk,1,,,Finland,Europe,Denmark,Europe
1961,final,fi,no,fi,no,2,,,Finland,Europe,Norway,Europe
1961,final,fi,mc,fi,mc,3,,,Finland,Europe,Monaco,Europe
1961,final,fr,lu,fr,lu,1,,,France,Europe,Luxembourg,Europe
1961,final,fr,it,fr,it,1,,,France,Europe,Italy,Europe
1961,final,fr,yu,fr,yu,2,,,France,Europe,Yugoslavia,Europe
1961,final,fr,es,fr,es,2,,,France,Europe,Spain,Europe
1961,final,fr,fi,fr,fi,1,,,France,Europe,Finland,Europe
1961,final,fr,nl,fr,nl,1,,,France,Europe,Netherlands (the),Europe
1961,final,fr,se,fr,se,2,,,France,Europe,Sweden,Europe
1961,final,de,lu,de,lu,5,,,Germany,Europe,Luxembourg,Europe
1961,final,de,fr,de,fr,4,,,Germany,Europe,France,Europe
1961,final,de,nl,de,nl,1,,,Germany,Europe,Netherlands (the),Europe
1961,final,it,lu,it,lu,3,,,Italy,Europe,Luxembourg,Europe
1961,final,it,gb,it,gb,1,,,Italy,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,it,ch,it,ch,2,,,Italy,Europe,Switzerland,Europe
1961,final,it,fi,it,fi,2,,,Italy,Europe,Finland,Europe
1961,final,it,nl,it,nl,2,,,Italy,Europe,Netherlands (the),Europe
1961,final,lu,gb,lu,gb,8,,,Luxembourg,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,lu,fr,lu,fr,1,,,Luxembourg,Europe,France,Europe
1961,final,lu,be,lu,be,1,,,Luxembourg,Europe,Belgium,Europe
1961,final,mc,lu,mc,lu,4,,,Monaco,Europe,Luxembourg,Europe
1961,final,mc,ch,mc,ch,2,,,Monaco,Europe,Switzerland,Europe
1961,final,mc,fr,mc,fr,2,,,Monaco,Europe,France,Europe
1961,final,mc,it,mc,it,1,,,Monaco,Europe,Italy,Europe
1961,final,mc,es,mc,es,1,,,Monaco,Europe,Spain,Europe
1961,final,nl,lu,nl,lu,1,,,Netherlands (the),Europe,Luxembourg,Europe
1961,final,nl,gb,nl,gb,3,,,Netherlands (the),Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,nl,ch,nl,ch,2,,,Netherlands (the),Europe,Switzerland,Europe
1961,final,nl,dk,nl,dk,1,,,Netherlands (the),Europe,Denmark,Europe
1961,final,nl,it,nl,it,1,,,Netherlands (the),Europe,Italy,Europe
1961,final,nl,yu,nl,yu,1,,,Netherlands (the),Europe,Yugoslavia,Europe
1961,final,nl,es,nl,es,1,,,Netherlands (the),Europe,Spain,Europe
1961,final,no,dk,no,dk,8,,,Norway,Europe,Denmark,Europe
1961,final,no,es,no,es,2,,,Norway,Europe,Spain,Europe
1961,final,es,lu,es,lu,2,,,Spain,Europe,Luxembourg,Europe
1961,final,es,gb,es,gb,3,,,Spain,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,es,ch,es,ch,1,,,Spain,Europe,Switzerland,Europe
1961,final,es,fr,es,fr,2,,,Spain,Europe,France,Europe
1961,final,es,no,es,no,1,,,Spain,Europe,Norway,Europe
1961,final,es,mc,es,mc,1,,,Spain,Europe,Monaco,Europe
1961,final,se,lu,se,lu,1,,,Sweden,Europe,Luxembourg,Europe
1961,final,se,ch,se,ch,4,,,Sweden,Europe,Switzerland,Europe
1961,final,se,fr,se,fr,1,,,Sweden,Europe,France,Europe
1961,final,se,dk,se,dk,2,,,Sweden,Europe,Denmark,Europe
1961,final,se,es,se,es,1,,,Sweden,Europe,Spain,Europe
1961,final,se,de,se,de,1,,,Sweden,Europe,Germany,Europe
1961,final,ch,lu,ch,lu,1,,,Switzerland,Europe,Luxembourg,Europe
1961,final,ch,gb,ch,gb,7,,,Switzerland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1961,final,ch,yu,ch,yu,1,,,Switzerland,Europe,Yugoslavia,Europe
1961,final,ch,mc,ch,mc,1,,,Switzerland,Europe,Monaco,Europe
1961,final,gb,ch,gb,ch,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Switzerland,Europe
1961,final,gb,fr,gb,fr,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,France,Europe
1961,final,gb,yu,gb,yu,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Yugoslavia,Europe
1961,final,gb,es,gb,es,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Spain,Europe
1961,final,gb,mc,gb,mc,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Monaco,Europe
1961,final,gb,fi,gb,fi,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Finland,Europe
1961,final,gb,at,gb,at,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Austria,Europe
1961,final,yu,lu,yu,lu,5,,,Yugoslavia,Europe,Luxembourg,Europe
1961,final,yu,ch,yu,ch,1,,,Yugoslavia,Europe,Switzerland,Europe
1961,final,yu,it,yu,it,1,,,Yugoslavia,Europe,Italy,Europe
1961,final,yu,no,yu,no,1,,,Yugoslavia,Europe,Norway,Europe
1961,final,yu,nl,yu,nl,2,,,Yugoslavia,Europe,Netherlands (the),Europe
1962,final,at,fr,at,fr,2,,,Austria,Europe,France,Europe
1962,final,at,mc,at,mc,3,,,Austria,Europe,Monaco,Europe
1962,final,at,lu,at,lu,1,,,Austria,Europe,Luxembourg,Europe
1962,final,be,fr,be,fr,2,,,Belgium,Europe,France,Europe
1962,final,be,lu,be,lu,3,,,Belgium,Europe,Luxembourg,Europe
1962,final,be,yu,be,yu,1,,,Belgium,Europe,Yugoslavia,Europe
1962,final,dk,gb,dk,gb,2,,,Denmark,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1962,final,dk,de,dk,de,1,,,Denmark,Europe,Germany,Europe
1962,final,dk,se,dk,se,3,,,Denmark,Europe,Sweden,Europe
1962,final,fi,yu,fi,yu,1,,,Finland,Europe,Yugoslavia,Europe
1962,final,fi,gb,fi,gb,3,,,Finland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1962,final,fi,de,fi,de,2,,,Finland,Europe,Germany,Europe
1962,final,fr,mc,fr,mc,1,,,France,Europe,Monaco,Europe
1962,final,fr,yu,fr,yu,3,,,France,Europe,Yugoslavia,Europe
1962,final,fr,no,fr,no,2,,,France,Europe,Norway,Europe
1962,final,de,fr,de,fr,3,,,Germany,Europe,France,Europe
1962,final,de,mc,de,mc,1,,,Germany,Europe,Monaco,Europe
1962,final,de,ch,de,ch,2,,,Germany,Europe,Switzerland,Europe
1962,final,it,fr,it,fr,2,,,Italy,Europe,France,Europe
1962,final,it,yu,it,yu,3,,,Italy,Europe,Yugoslavia,Europe
1962,final,it,dk,it,dk,1,,,Italy,Europe,Denmark,Europe
1962,final,lu,fr,lu,fr,1,,,Luxembourg,Europe,France,Europe
1962,final,lu,mc,lu,mc,3,,,Luxembourg,Europe,Monaco,Europe
1962,final,lu,it,lu,it,2,,,Luxembourg,Europe,Italy,Europe
1962,final,mc,fr,mc,fr,1,,,Monaco,Europe,France,Europe
1962,final,mc,lu,mc,lu,3,,,Monaco,Europe,Luxembourg,Europe
1962,final,mc,de,mc,de,2,,,Monaco,Europe,Germany,Europe
1962,final,nl,mc,nl,mc,3,,,Netherlands (the),Europe,Monaco,Europe
1962,final,nl,de,nl,de,2,,,Netherlands (the),Europe,Germany,Europe
1962,final,nl,se,nl,se,1,,,Netherlands (the),Europe,Sweden,Europe
1962,final,no,fr,no,fr,3,,,Norway,Europe,France,Europe
1962,final,no,mc,no,mc,2,,,Norway,Europe,Monaco,Europe
1962,final,no,fi,no,fi,1,,,Norway,Europe,Finland,Europe
1962,final,es,fr,es,fr,2,,,Spain,Europe,France,Europe
1962,final,es,lu,es,lu,3,,,Spain,Europe,Luxembourg,Europe
1962,final,es,gb,es,gb,1,,,Spain,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1962,final,se,fr,se,fr,3,,,Sweden,Europe,France,Europe
1962,final,se,yu,se,yu,2,,,Sweden,Europe,Yugoslavia,Europe
1962,final,se,dk,se,dk,1,,,Sweden,Europe,Denmark,Europe
1962,final,ch,fr,ch,fr,3,,,Switzerland,Europe,France,Europe
1962,final,ch,lu,ch,lu,1,,,Switzerland,Europe,Luxembourg,Europe
1962,final,ch,gb,ch,gb,2,,,Switzerland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1962,final,gb,fr,gb,fr,1,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,France,Europe
1962,final,gb,de,gb,de,2,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Germany,Europe
1962,final,gb,fi,gb,fi,3,,,United Kingdom of Great Britain and Northern Ireland (the),Europe,Finland,Europe
1962,final,yu,fr,yu,fr,3,,,Yugoslavia,Europe,France,Europe
1962,final,yu,gb,yu,gb,2,,,Yugoslavia,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
1962,final,yu,it,yu,it,1,,,Yugoslavia,Europe,Italy,Europe
1963,final,at,dk,at,dk,3,,,Austria,Europe,Denmark,Europe
1963,final,at,ch,at,ch,5,,,Austria,Europe,Switzerland,Europe
1963,final,at,fr,at,fr,2,,,Austria,Europe,France,Europe
1963,final,at,mc,at,mc,1,,,Austria,Europe,Monaco,Europe
1963,final,at,be,at,be,4,,,Austria,Europe,Belgium,Europe
1963,final,be,dk,be,dk,5,,,Belgium,Europe,Denmark,Europe
1963,final,be,ch,be,ch,4,,,Belgium,Europe,Switzerland,Europe
1963,final,be,it,be,it,3,,,Belgium,Europe,Italy,Europe
1963,final,be,fr,be,fr,1,,,Belgium,Europe,France,Europe
1963,final,be,at,be,at,2,,,Belgium,Europe,Austria,Europe
1963,final,dk,ch,dk,ch,4,,,Denmark,Europe,Switzerland,Europe
1963,final,dk,it,dk,it,5,,,Denmark,Europe,Italy,Europe
